"","Digital_Title","MMS ID","Permalink"
"23","1915-01-27",991025133925505664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133925505716"
"24","1915-02-03",991025133925305728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133925305716"
"25","1915-02-10",991025133925905664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133925905716"
"26","1915-02-17",991025133926505728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133926505716"
"27","1915-02-24",991025133925105664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133925105716"
"28","1915-03-03",991025133925405696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133925405716"
"29","1915-03-10",991025133926105728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133926105716"
"30","1915-03-17",991025133926605696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133926605716"
"31","1915-03-24",991025133925205760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133925205716"
"32","1915-03-31",991025133925805696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133925805716"
"33","1915-04-07",991025133925005696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133925005716"
"34","1915-04-14",991025133927005696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133927005716"
"35","1915-04-21",991025133924205696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133924205716"
"36","1915-04-28",991025133924905728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133924905716"
"37","1915-05-05",991025133924805760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133924805716"
"38","1915-05-19",991025133927205760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133927205716"
"39","1915-05-29",991025133925705728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133925705716"
"40","1915-08-23",991025133924705664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133924705716"
"41","1915-09-15",991025133927105664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133927105716"
"42","1915-09-22",991025133924605696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133924605716"
"43","1915-09-29",991025133925605760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133925605716"
"44","1915-10-06",991025133926705664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133926705716"
"45","1915-10-13",991025133924305664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133924305716"
"46","1915-10-20",991025133926005760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133926005716"
"47","1915-10-27",991025133926805760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133926805716"
"48","1915-11-03",991025133926205696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133926205716"
"49","1915-11-10",991025133924105728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133924105716"
"50","1915-11-17",991025133924505728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133924505716"
"51","1915-11-24",991025133926405760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133926405716"
"52","1915-12-01",991025133926305664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133926305716"
"53","1915-12-08",991025133926905728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133926905716"
"54","1916-01-19",991025133473705728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133473705716"
"55","1916-01-26",991025133475705728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133475705716"
"56","1916-02-02",991025133476205696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133476205716"
"57","1916-02-09",991025133476605696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133476605716"
"58","1916-02-16",991025133474105728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133474105716"
"59","1916-02-23",991025133476005760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133476005716"
"60","1916-03-01",991025133476105728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133476105716"
"61","1916-03-08",991025133476505728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133476505716"
"62","1916-03-15",991025133474005760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133474005716"
"63","1916-03-22",991025133475905664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133475905716"
"64","1916-03-29",991025133475105664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133475105716"
"65","1916-04-05",991025133475005696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133475005716"
"66","1916-04-12",991025133474205696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133474205716"
"67","1916-04-19",991025133474605696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133474605716"
"68","1916-04-26",991025133475505664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133475505716"
"69","1916-05-03",991025133475405696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133475405716"
"70","1916-05-10",991025133474405760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133474405716"
"71","1916-05-17",991025133474505728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133474505716"
"72","1916-06-01",991025133475305728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133475305716"
"73","1916-08-25",991025133476405760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133476405716"
"74","1916-09-20",991025133475205760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133475205716"
"75","1916-09-27",991025133476305664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133476305716"
"76","1916-10-04",991025133474305664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133474305716"
"77","1916-10-11",991025133476705664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133476705716"
"78","1916-10-18",991025133475805696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133475805716"
"79","1916-10-25",991025133474805760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133474805716"
"80","1916-11-01",991025133474905728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133474905716"
"81","1916-11-08",991025133473605760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133473605716"
"82","1916-11-15",991025133475605760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133475605716"
"83","1916-11-22",991025133474705664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133474705716"
"84","1916-11-29",991025133473905664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133473905716"
"85","1916-12-06",991025133473805696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133473805716"
"86","1917-01-17",991025136529305728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136529305716"
"87","1917-01-24",991025136530405760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136530405716"
"88","1917-01-31",991025136528005760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136528005716"
"89","1917-02-07",991025136531005696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136531005716"
"90","1917-02-14",991025136529105664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136529105716"
"91","1917-02-21",991025136529405696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136529405716"
"92","1917-02-28",991025136530805760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136530805716"
"93","1917-03-07",991025136529805696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136529805716"
"94","1917-03-14",991025136529205760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136529205716"
"95","1917-03-21",991025136530305664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136530305716"
"96","1917-03-28",991025136530905728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136530905716"
"97","1917-04-04",991025136530705664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136530705716"
"98","1917-04-11",991025136529005696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136529005716"
"99","1917-04-18",991025136528305664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136528305716"
"100","1917-04-25",991025136530605696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136530605716"
"101","1917-05-02",991025136530505728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136530505716"
"102","1917-05-09",991025136530105728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136530105716"
"103","1917-05-30",991025136528905728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136528905716"
"104","1917-09-01",991025136529705728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136529705716"
"105","1917-09-19",991025136528805760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136528805716"
"106","1917-09-26",991025136529905664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136529905716"
"107","1917-10-03",991025136528705664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136528705716"
"108","1917-10-10",991025136529505664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136529505716"
"109","1917-10-17",991025136530005760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136530005716"
"110","1917-10-24",991025136528105728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136528105716"
"111","1917-10-31",991025136529605760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136529605716"
"112","1917-11-07",991025136528405760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136528405716"
"113","1917-11-14",991025136530205696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136530205716"
"114","1917-11-21",991025136528205696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136528205716"
"115","1917-11-28",991025136528605696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136528605716"
"116","1917-12-05",991025136528505728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136528505716"
"117","1918-01-16",991025133923705728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133923705716"
"118","1918-01-23",991025133921905664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133921905716"
"119","1918-01-30",991025133924005760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133924005716"
"120","1918-02-06",991025133922405760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133922405716"
"121","1918-02-13",991025133923105664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133923105716"
"122","1918-02-20",991025133922705664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133922705716"
"123","1918-02-27",991025133922205696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133922205716"
"124","1918-03-06",991025133921505664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133921505716"
"125","1918-03-13",991025133923605760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133923605716"
"126","1918-03-20",991025133921805696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133921805716"
"127","1918-03-27",991025133922305664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133922305716"
"128","1918-04-03",991025133922105728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133922105716"
"129","1918-04-10",991025133922905728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133922905716"
"130","1918-04-17",991025133922805760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133922805716"
"131","1918-04-24",991025133922505728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133922505716"
"132","1918-05-01",991025133922005760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133922005716"
"133","1918-05-08",991025133921605760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133921605716"
"134","1918-10-02",991025133923005696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133923005716"
"135","1918-10-09",991025133923505664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133923505716"
"136","1918-10-23",991025133923905664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133923905716"
"137","1918-10-30",991025133922605696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133922605716"
"138","1918-11-06",991025133923205760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133923205716"
"139","1918-11-13",991025133921705728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133921705716"
"140","1918-11-20",991025133923805696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133923805716"
"141","1918-11-27",991025133923405696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133923405716"
"142","1918-12-04",991025133923305728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133923305716"
"143","1919-01-15",991025136930905728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136930905716"
"144","1919-01-22",991025136928805760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136928805716"
"145","1919-01-29",991025136928305664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136928305716"
"146","1919-02-05",991025136929005696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136929005716"
"147","1919-02-12",991025136930205696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136930205716"
"148","1919-02-19",991025136929805696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136929805716"
"149","1919-02-26",991025136929305728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136929305716"
"150","1919-03-05",991025136928205696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136928205716"
"151","1919-03-12",991025136931005696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136931005716"
"152","1919-03-19",991025136929705728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136929705716"
"153","1919-03-26",991025136928905728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136928905716"
"154","1919-04-02",991025136929205760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136929205716"
"155","1919-04-09",991025136928405760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136928405716"
"156","1919-04-16",991025136929905664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136929905716"
"157","1919-04-23",991025136929405696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136929405716"
"158","1919-04-30",991025136930305664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136930305716"
"159","1919-05-07",991025136928505728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136928505716"
"160","1919-05-28",991025136928105728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136928105716"
"161","1919-08-20",991025136929105664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136929105716"
"162","1919-09-10",991025136930005760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136930005716"
"163","1919-09-17",991025136930105728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136930105716"
"164","1919-09-24",991025136928005760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136928005716"
"165","1919-10-01",991025136930405760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136930405716"
"166","1919-10-08",991025136930505728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136930505716"
"167","1919-10-15",991025136928605696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136928605716"
"168","1919-10-22",991025136929505664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136929505716"
"169","1919-10-30",991025136927905664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136927905716"
"170","1919-11-06",991025136930605696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136930605716"
"171","1919-11-13",991025136928705664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136928705716"
"172","1919-11-20",991025136929605760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136929605716"
"173","1919-11-27",991025136930805760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136930805716"
"174","1919-12-04",991025136930705664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025136930705716"
"175","1920-01-15",991025133919705728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133919705716"
"176","1920-01-22",991025133920405760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133920405716"
"177","1920-01-29",991025133921105664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133921105716"
"178","1920-02-05",991025133920605696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133920605716"
"179","1920-02-12",991025133919505664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133919505716"
"180","1920-02-19",991025133918705664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133918705716"
"181","1920-02-26",991025133920805760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133920805716"
"182","1920-03-04",991025133920505728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133920505716"
"183","1920-03-11",991025133919405696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133919405716"
"184","1920-03-18",991025133918605696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133918605716"
"185","1920-03-25",991025133920705664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133920705716"
"186","1920-04-01",991025133921305728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133921305716"
"187","1920-04-15",991025133919305728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133919305716"
"188","1920-04-18",991025133918505728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133918505716"
"189","1920-04-22",991025133921405696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133921405716"
"190","1920-04-29",991025133920105728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133920105716"
"191","1920-05-07",991025133920205696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133920205716"
"192","1920-05-26",991025133920905728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133920905716"
"193","1920-08-16",991025133918805760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133918805716"
"194","1920-09-17",991025133918405760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133918405716"
"195","1920-09-24",991025133920005760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133920005716"
"196","1920-10-01",991025133919005696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133919005716"
"197","1920-10-08",991025133919105664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133919105716"
"198","1920-10-15",991025133921205760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133921205716"
"199","1920-10-22",991025133918905728,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133918905716"
"200","1920-10-29",991025133919205760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133919205716"
"201","1920-11-05",991025133919605760,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133919605716"
"202","1920-11-12",991025133920305664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133920305716"
"203","1920-11-19",991025133921005696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133921005716"
"204","1920-11-26",991025133919905664,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133919905716"
"205","1920-12-03",991025133919805696,"https://davidson.primo.exlibrisgroup.com/permalink/01DCOLL_INST/1lben0i/alma991025133919805716"
